,#Type,TimeGet,TimeStamp,Index,Hour,Min,Sec,Latitude,Longitude,BAlt,MeasuredFL,GroudSpeed,TrackAngle,Mode3A,ModeSIdent,TimeOfDay,TrackNo,X(m),Y(m),SpeedX(m/s),SpeedY(m/s),VRate(m/s),AccelX(m/s2),AccelY(m/s2),SAC,SIC,CODE,FDPCallSign,ops,dir,rwy,dist,ac,rot1,rot2
33,MLAT,2019-12-21 22:01:53.012408,2019.12.21 22:01:53.012408,2936,22,1,53,37.46341646,126.452685,-76.0,----,93.813645,144.107334,7412,THY6545,79313,1377,1196.0,101.5,55.0,-76.0,----,----,----,116,101,4BB14E,----,departure,south,15L,2536.3,A,2019-12-21 22:00:07.536696,2019-12-21 22:02:05.684728
1387,MLAT,2019-12-21 23:11:04.274552,2019.12.21 23:11:04.274552,26161,23,11,4,37.45936096,126.42752051,-76.0,87,81.780957,144.706652,4127,TWB113,83464,993,-1030.5,-348.5,47.25,-66.75,----,----,----,116,101,71C268,----,departure,south,16L,1829.7,C,2019-12-21 23:09:26.060984,2019-12-21 23:11:30.323128
387,MLAT,2019-12-21 22:07:08.798840,2019.12.21 22:07:08.798840,12667,22,7,8,37.46721447,126.44931614,-76.0,114,84.71607,144.246113,7131,TWB161,79628,1068,898.0,523.5,49.5,-68.75,----,----,----,116,101,71C069,----,departure,south,15L,2028.3000000000002,C,2019-12-21 22:05:50.060984,2019-12-21 22:07:29.798840
1143,MLAT,2019-12-21 23:13:10.274552,2019.12.21 23:13:10.274552,30995,23,13,10,37.459656,126.42721474,-76.0,102,81.683842,145.726294,4125,TWB669,83590,1381,-1057.5,-315.5,46.0,-67.5,----,----,----,116,101,71C237,----,departure,south,16L,1787.4,C,2019-12-21 23:11:38.798840,2019-12-21 23:13:36.798840
1445,MLAT,2019-12-21 22:53:57.684728,2019.12.21 22:53:57.684728,108980,22,53,57,37.46641517,126.45002961,-76.0,114,85.636587,145.706841,7104,VJ925,82437,1582,961.0,434.5,48.25,-70.75,----,----,----,116,101,8880EE,----,departure,south,15L,2135.1,,2019-12-21 22:53:14.536696,2019-12-21 22:54:19.798840
1428,MLAT,2019-12-21 22:51:43.012408,2019.12.21 22:51:43.012408,103919,22,51,43,37.46782601,126.44876897,-76.0,----,81.780957,144.706652,7103,VJC837,82303,1303,849.5,591.5,47.25,-66.75,----,----,----,116,101,8880E8,----,departure,south,15L,1946.8000000000002,C,2019-12-21 22:51:00.274552,2019-12-21 22:52:06.274552
1875,MLAT,2019-12-21 22:33:57.274552,2019.12.21 22:33:57.274552,64599,22,33,57,37.46473074,126.45151019,-76.0,142,92.329911,144.588564,4153,VJC865,81237,1010,1092.0,247.5,53.5,-75.25,----,----,----,116,101,888159,----,departure,south,15L,2359.7999999999997,C,2019-12-21 22:32:43.536696,2019-12-21 22:34:15.323128
2692,MLAT,2019-12-21 22:56:11.323128,2019.12.21 22:56:11.323128,114343,22,56,11,37.46537983,126.45094156,-76.0,129,89.723185,146.132821,4152,VJC879,82571,1615,1041.5,319.5,50.0,-74.5,----,----,----,116,101,888175,----,departure,south,15L,2273.2000000000003,C,2019-12-21 22:55:09.060984,2019-12-21 22:56:28.274552
1999,MLAT,2019-12-21 22:39:07.012408,2019.12.21 22:39:07.012408,76042,22,39,7,37.46441424,126.45182133,-76.0,----,85.304235,143.701026,4172,VJC881,81547,182,1120.0,212.5,50.5,-68.75,----,----,----,116,101,88815A,----,departure,south,15L,2403.3,C,2019-12-21 22:37:52.060984,2019-12-21 22:39:23.274552
499,MLAT,2019-12-21 22:09:04.798840,2019.12.21 22:09:04.798840,16409,22,9,4,37.46524572,126.45103812,-76.0,146,87.439265,145.719275,7125,VJC963,79744,1585,1050.5,305.0,49.25,-72.25,----,----,----,116,101,888134,----,departure,south,15L,2290.2999999999997,C,2019-12-21 22:07:31.536696,2019-12-21 22:09:21.798840
1187,MLAT,2019-12-21 23:24:42.274552,2019.12.21 23:24:42.274552,59822,23,24,42,37.46646881,126.44999206,-76.0,114,87.043452,144.940573,4321,AAR112,84282,1734,958.0,440.5,50.0,-71.25,----,----,----,116,101,71C078,----,departure,south,15L,2128.2999999999997,A,2019-12-21 23:23:33.323128,2019-12-21 23:25:03.323128
309,MLAT,2019-12-21 23:30:19.536696,2019.12.21 23:30:19.536696,74382,23,30,19,37.46666729,126.44977212,-76.0,----,84.977203,144.579892,4333,AAR122,84619,1307,938.0,462.5,49.25,-69.25,----,----,----,116,101,71C038,----,departure,south,15L,2100.2000000000003,C,2019-12-21 23:29:26.323128,2019-12-21 23:30:40.798840
1136,MLAT,2019-12-22 00:03:24.422584,2019.12.22 00:03:24.422584,7608,0,3,24,37.46136189,126.45451427,-76.0,----,89.890558,144.851327,4176,AAR132,204,1504,1357.5,-126.5,51.75,-73.5,----,----,----,116,101,71BF92,----,departure,south,15L,2812.7,A,2019-12-22 00:02:11.536696,2019-12-22 00:03:36.798840
263,MLAT,2019-12-22 00:05:15.274552,2019.12.22 00:05:15.274552,12014,0,5,15,37.45699525,126.42962873,-76.0,116,86.082083,144.694444,7423,AAR331,315,1289,-844.0,-610.5,49.75,-70.25,----,----,----,116,101,71C018,----,departure,south,16L,2151.9,C,2019-12-22 00:03:31.060984,2019-12-22 00:05:37.323128
1182,MLAT,2019-12-22 00:13:53.323128,2019.12.22 00:13:53.323128,32319,0,13,53,37.4525696,126.43357694,-76.0,85,92.508446,143.904323,7435,AAR369,833,1270,-495.0,-1102.5,54.5,-74.75,----,----,----,116,101,71BF41,----,departure,south,16L,2755.0,A,2019-12-22 00:12:33.536696,2019-12-22 00:14:06.798840
782,MLAT,2019-12-21 23:13:44.536696,2019.12.21 23:13:44.536696,32235,23,13,44,37.46451616,126.45168185,-76.0,----,88.702452,145.100584,4323,AAR623,83624,284,1107.0,224.0,50.75,-72.75,----,----,----,116,101,71BF72,----,departure,south,15L,2387.7999999999997,C,2019-12-21 23:12:52.274552,2019-12-21 23:14:01.798840
439,MLAT,2019-12-21 23:08:57.012408,2019.12.21 23:08:57.012408,21367,23,8,57,37.46692479,126.44956291,-76.0,----,81.112961,144.154394,7121,AAR701,83337,490,920.0,491.5,47.5,-65.75,----,----,----,116,101,71BC28,----,departure,south,15L,2066.6000000000004,A,2019-12-21 23:07:47.060984,2019-12-21 23:09:18.323128
1165,MLAT,2019-12-21 23:53:00.684728,2019.12.21 23:53:00.684728,126293,23,53,0,37.45852947,126.42822325,-76.0,104,82.947272,145.064568,7136,AAR727,85980,635,-968.5,-440.5,47.5,-68.0,----,----,----,116,101,71BA48,----,departure,south,16L,1941.0,B,2019-12-21 23:51:45.323128,2019-12-21 23:53:26.798840
1403,MLAT,2019-12-21 23:49:14.798840,2019.12.21 23:49:14.798840,118231,23,49,14,37.45313823,126.43305123,-76.0,97,91.95923,145.18663,7110,AAR731,85754,311,-541.0,-1039.0,52.5,-75.5,----,----,----,116,101,71BF46,----,departure,south,16L,2676.5,A,2019-12-21 23:47:34.536696,2019-12-21 23:49:30.323128
966,MLAT,2019-12-21 23:16:45.274552,2019.12.21 23:16:45.274552,39225,23,16,45,37.45612621,126.43040121,-76.0,89,89.918018,144.277139,7420,ABL369,83805,1926,-775.5,-707.5,52.5,-73.0,----,----,----,116,101,71BF23,----,departure,south,16L,2270.2,C,2019-12-21 23:15:29.323128,2019-12-21 23:17:05.323128
1242,MLAT,2019-12-21 23:28:51.274552,2019.12.21 23:28:51.274552,70427,23,28,51,37.45587945,126.43059433,-76.0,114,90.93576,144.736988,4117,ASV525,84531,700,-758.5,-735.0,52.5,-74.25,----,----,----,116,101,71C266,----,departure,south,16L,2302.5,C,2019-12-21 23:27:02.323128,2019-12-21 23:29:11.323128
297,MLAT,2019-12-21 23:05:36.684728,2019.12.21 23:05:36.684728,13556,23,5,36,37.46507943,126.45119905,-76.0,102,88.02876,144.594732,4314,ASV711,83136,1587,1064.5,286.5,51.0,-71.75,----,----,----,116,101,71BF89,----,departure,south,15L,2313.0,C,2019-12-21 23:04:34.798840,2019-12-21 23:05:56.323128
107,MLAT,2019-12-22 00:10:29.536696,2019.12.22 00:10:29.536696,24220,0,10,29,37.45940924,126.42747223,-76.0,----,81.697996,145.09416,7426,CDG4620,629,253,-1034.5,-343.0,46.75,-67.0,----,----,----,116,101,780AE7,----,departure,south,16L,1822.8999999999999,C,2019-12-22 00:09:01.060984,2019-12-22 00:10:55.798840
1335,MLAT,2019-12-21 23:30:28.274552,2019.12.21 23:30:28.274552,74794,23,30,28,37.46041775,126.42656565,-76.0,89,78.361343,145.397334,7122,CEB181,84628,1786,-1115.0,-231.5,44.5,-64.5,----,----,----,116,101,7583B7,----,departure,south,16L,1685.1000000000001,C,2019-12-21 23:29:07.323128,2019-12-21 23:30:56.798840
1341,MLAT,2019-12-21 23:51:05.536696,2019.12.21 23:51:05.536696,122231,23,51,5,37.4563998,126.43012762,-76.0,----,87.858195,143.912694,7417,CES2044,85865,1745,-799.5,-677.0,51.75,-71.0,----,----,----,116,101,780FEA,----,departure,south,16L,2231.3999999999996,C,2019-12-21 23:49:23.536696,2019-12-21 23:51:26.798840
155,MLAT,2019-12-21 23:03:16.798840,2019.12.21 23:03:16.798840,7559,23,3,16,37.46857166,126.44810379,-76.0,74,77.624497,144.569577,4111,ESR581,82996,393,790.5,674.0,45.0,-63.25,----,----,----,116,101,71C325,----,departure,south,15L,1847.6999999999998,C,2019-12-21 23:02:21.060984,2019-12-21 23:03:40.798840
1141,MLAT,2019-12-22 00:05:13.274552,2019.12.22 00:05:13.274552,11928,0,5,13,37.46729493,126.44927323,-76.0,95,89.482191,144.667016,4136,ESR601,313,783,894.0,532.5,51.75,-73.0,----,----,----,116,101,71C029,----,departure,south,15L,2018.6000000000001,C,2019-12-22 00:03:50.060984,2019-12-22 00:05:34.274552
277,MLAT,2019-12-21 23:39:08.684728,2019.12.21 23:39:08.684728,95559,23,39,8,37.45806277,126.42870069,-76.0,108,83.523949,144.502194,4154,ESR823,85148,1467,-926.0,-492.5,48.5,-68.0,----,----,----,116,101,71C231,----,departure,south,16L,2007.6999999999998,C,2019-12-21 23:37:23.798840,2019-12-21 23:39:32.798840
1373,MLAT,2019-12-21 23:45:32.012408,2019.12.21 23:45:32.012408,110168,23,45,32,37.46031582,126.42667294,-76.0,----,78.933516,144.799849,7130,ESR881,85532,366,-1105.5,-242.0,45.5,-64.5,----,----,----,116,101,71C343,----,departure,south,16L,1699.8,C,2019-12-21 23:44:00.323128,2019-12-21 23:46:01.323128
1403,MLAT,2019-12-22 00:26:56.798840,2019.12.22 00:26:56.798840,63851,0,26,56,37.45835781,126.42836809,-76.0,142,79.834595,144.816897,4137,HVN415,1616,1384,-955.5,-459.5,46.0,-65.25,----,----,----,116,101,888129,----,departure,south,16L,1964.0,A,2019-12-22 00:25:29.536696,2019-12-22 00:27:21.323128
84,MLAT,2019-12-21 23:43:00.684728,2019.12.21 23:43:00.684728,104362,23,43,0,37.46997178,126.44684851,-76.0,112,77.131381,144.764558,4337,JJA1102,85380,551,680.0,829.5,44.5,-63.0,----,----,----,116,101,71C019,----,departure,south,15L,1662.1999999999998,C,2019-12-21 23:41:52.422584,2019-12-21 23:43:29.274552
87,MLAT,2019-12-21 23:07:18.798840,2019.12.21 23:07:18.798840,17499,23,7,18,37.46766508,126.44890308,-76.0,89,82.216559,144.280046,4324,JJA1408,83238,1900,861.0,573.5,48.0,-66.75,----,----,----,116,101,71C333,----,departure,south,15L,1967.9,C,2019-12-21 23:05:55.798840,2019-12-21 23:07:40.798840
86,MLAT,2019-12-21 23:55:02.536696,2019.12.21 23:55:02.536696,130663,23,55,2,37.45993495,126.42700553,-76.0,----,77.19213,145.023182,7411,JJA8401,86102,301,-1076.0,-285.0,44.25,-63.25,----,----,----,116,101,71C303,----,departure,south,16L,1751.4,C,2019-12-21 23:53:13.060984,2019-12-21 23:55:29.798840
32,MLAT,2019-12-21 23:32:11.274552,2019.12.21 23:32:11.274552,79243,23,32,11,37.45900154,126.42784238,-76.0,93,82.013718,144.178079,7440,JJA8905,84731,1134,-1002.0,-388.0,48.0,-66.5,----,----,----,116,101,71C261,----,departure,south,16L,1878.8,C,2019-12-21 23:30:38.323128,2019-12-21 23:32:37.323128
3135,MLAT,2019-12-22 00:34:43.012408,2019.12.22 00:34:43.012408,81247,0,34,43,37.45995641,126.42701626,-76.0,----,77.624497,144.569577,4145,JNA021,2083,416,-1075.0,-282.0,45.0,-63.25,----,----,----,116,101,71BF50,----,departure,south,16L,1750.0,A,2019-12-22 00:33:30.536696,2019-12-22 00:35:12.323128
1348,MLAT,2019-12-21 23:22:52.798840,2019.12.21 23:22:52.798840,54918,23,22,52,37.45678067,126.42978966,-76.0,106,86.575473,144.520022,4121,JNA077,84172,103,-829.5,-635.0,50.25,-70.5,----,----,----,116,101,71C225,----,departure,south,16L,2179.6000000000004,C,2019-12-21 23:21:51.798840,2019-12-21 23:23:13.798840
649,MLAT,2019-12-21 23:11:13.274552,2019.12.21 23:11:13.274552,26493,23,11,13,37.46666729,126.44978821,-76.0,121,84.544737,144.9941,4311,JNA201,83473,433,939.5,462.5,48.5,-69.25,----,----,----,116,101,71C012,----,departure,south,15L,2100.8,C,2019-12-21 23:10:24.536696,2019-12-21 23:11:35.323128
1491,MLAT,2019-12-21 23:45:38.323128,2019.12.21 23:45:38.323128,110369,23,45,38,37.46870041,126.44796431,-76.0,106,80.269079,144.379345,4334,JNA211,85538,851,778.5,688.5,46.75,-65.25,----,----,----,116,101,71BD64,----,departure,south,15L,1829.8000000000002,C,2019-12-21 23:43:41.323128,2019-12-21 23:46:02.798840
932,MLAT,2019-12-22 00:11:16.274552,2019.12.22 00:11:16.274552,26071,0,11,16,37.46771336,126.44886553,-76.0,114,79.51415,144.211027,4161,JNA653,676,199,858.0,578.5,46.5,-64.5,----,----,----,116,101,71C013,----,departure,south,15L,1961.7,C,2019-12-22 00:10:12.798840,2019-12-22 00:11:38.798840
1432,MLAT,2019-12-21 23:53:45.684728,2019.12.21 23:53:45.684728,127943,23,53,45,37.46724129,126.44926786,-76.0,120,80.763931,144.194298,5141,KAL1401,86025,648,893.5,526.5,47.25,-65.5,----,----,----,116,101,71BF17,----,departure,south,15L,2023.8999999999999,C,2019-12-21 23:51:53.536696,2019-12-21 23:54:08.798840
1615,MLAT,2019-12-21 23:56:44.274552,2019.12.21 23:56:44.274552,134402,23,56,44,37.45929122,126.42754734,-76.0,97,82.419658,144.38151,7126,KAL351,86204,1944,-1028.0,-356.0,48.0,-67.0,----,----,----,116,101,71C076,----,departure,south,16L,1837.3999999999999,A,2019-12-21 23:55:23.060984,2019-12-21 23:57:10.798840
961,MLAT,2019-12-21 23:20:20.536696,2019.12.21 23:20:20.536696,48122,23,20,20,37.46360421,126.42372787,-68.0,----,68.370315,145.728859,4177,KAL621,84020,1772,-1365.5,123.0,38.5,-56.5,----,----,----,116,101,71BD33,----,departure,south,16L,1251.2,A,2019-12-21 23:19:05.060984,2019-12-21 23:20:51.798840
1297,MLAT,2019-12-21 23:41:49.274552,2019.12.21 23:41:49.274552,101579,23,41,49,37.45979011,126.42717719,-76.0,81,80.327455,144.628156,4102,KAL635,85309,1647,-1061.0,-300.5,46.5,-65.5,----,----,----,116,101,71BD39,----,departure,south,16L,1773.3000000000002,A,2019-12-21 23:40:16.060984,2019-12-21 23:42:17.798840
779,MLAT,2019-12-21 23:16:47.323128,2019.12.21 23:16:47.323128,39240,23,16,47,37.46908665,126.44759417,-76.0,112,78.567248,145.500867,4336,KAL747,83807,767,745.5,731.0,44.5,-64.75,----,----,----,116,101,71BF19,----,departure,south,15L,1777.7,C,2019-12-21 23:15:11.060984,2019-12-21 23:17:13.323128
1317,MLAT,2019-12-21 23:48:26.536696,2019.12.21 23:48:26.536696,116546,23,48,26,37.46982157,126.44696116,-76.0,----,77.049091,145.175511,4303,KAL775,85706,1823,689.5,812.5,44.0,-63.25,----,----,----,116,101,71C273,----,departure,south,15L,1681.3,C,2019-12-21 23:46:48.536696,2019-12-21 23:48:53.798840
1131,MLAT,2019-12-21 23:35:24.323128,2019.12.21 23:35:24.323128,86941,23,35,24,37.46597528,126.45041049,-76.0,156,81.129911,145.673339,4326,KAL787,84924,1474,995.0,385.5,45.75,-67.0,----,----,----,116,101,71C223,----,departure,south,15L,2193.5,C,2019-12-21 23:34:09.798840,2019-12-21 23:35:42.798840
1433,MLAT,2019-12-21 23:58:34.274552,2019.12.21 23:58:34.274552,138509,23,58,34,37.45574534,126.43070161,-76.0,112,84.6286,144.619728,7410,KAL827,86314,1931,-749.0,-750.0,49.0,-69.0,----,----,----,116,101,71BD52,----,departure,south,16L,2320.1,A,2019-12-21 23:57:09.536696,2019-12-21 23:58:55.323128
1713,MLAT,2019-12-21 23:47:20.274552,2019.12.21 23:47:20.274552,114226,23,47,20,37.45725811,126.42938733,-76.0,112,88.232647,144.688787,7433,KAL8537,85640,1073,-865.5,-582.0,51.0,-72.0,----,----,----,116,101,71C005,----,departure,south,16L,2115.8,A,2019-12-21 23:46:10.323128,2019-12-21 23:47:41.323128
2532,MLAT,2019-12-21 23:51:26.274552,2019.12.21 23:51:26.274552,122969,23,51,26,37.46069133,126.45508826,-76.0,108,90.852903,145.085476,4331,PAC968,85886,498,1409.0,-201.0,52.0,-74.5,----,----,----,116,101,ABABB7,----,departure,south,15L,2902.1,A,2019-12-21 23:49:20.274552,2019-12-21 23:51:35.422584
2025,MLAT,2019-12-21 23:43:54.274552,2019.12.21 23:43:54.274552,106395,23,43,54,37.45606184,126.43048167,-76.0,97,86.00327,143.629762,4175,PAL491,85434,735,-768.5,-714.0,51.0,-69.25,----,----,----,116,101,75823D,----,departure,south,16L,2280.2,C,2019-12-21 23:42:21.323128,2019-12-21 23:44:15.323128
623,MLAT,2019-12-21 23:11:04.274552,2019.12.21 23:11:04.274552,26161,23,11,4,37.45936096,126.42752051,-76.0,87,81.780957,144.706652,4127,TWB113,83464,993,-1030.5,-348.5,47.25,-66.75,----,----,----,116,101,71C268,----,departure,south,16L,1829.7,C,2019-12-21 23:09:26.060984,2019-12-21 23:11:30.323128
1346,MLAT,2019-12-21 23:33:57.684728,2019.12.21 23:33:57.684728,83621,23,33,57,37.45722592,126.4293927,-76.0,114,83.787305,144.839916,4143,TWB125,84837,1765,-865.0,-585.5,48.25,-68.5,----,----,----,116,101,71C354,----,departure,south,16L,2119.0,C,2019-12-21 23:32:22.012408,2019-12-21 23:34:20.323128
1409,MLAT,2019-12-21 23:39:46.798840,2019.12.21 23:39:46.798840,96952,23,39,46,37.46960163,126.44718111,-76.0,144,76.72353,144.549134,4325,TWB211,85186,1663,709.0,788.0,44.5,-62.5,----,----,----,116,101,71C220,----,departure,south,15L,1711.1000000000001,C,2019-12-21 23:38:53.274552,2019-12-21 23:40:14.323128
794,MLAT,2019-12-21 23:27:49.536696,2019.12.21 23:27:49.536696,67683,23,27,49,37.46750414,126.44904792,-76.0,----,78.962412,144.146007,4322,TWB281,84469,557,874.0,555.5,46.25,-64.0,----,----,----,116,101,71C024,----,departure,south,15L,1989.4,C,2019-12-21 23:27:05.536696,2019-12-21 23:28:13.323128
1223,MLAT,2019-12-21 23:35:30.536696,2019.12.21 23:35:30.536696,87198,23,35,30,37.45938778,126.4274776,-76.0,----,80.387344,144.876601,7453,TWB607,84930,633,-1034.0,-345.0,46.25,-65.75,----,----,----,116,101,71C306,----,departure,south,16L,1825.1,C,2019-12-21 23:34:05.798840,2019-12-21 23:35:58.323128
700,MLAT,2019-12-21 23:13:10.274552,2019.12.21 23:13:10.274552,30995,23,13,10,37.459656,126.42721474,-76.0,102,81.683842,145.726294,4125,TWB669,83590,1381,-1057.5,-315.5,46.0,-67.5,----,----,----,116,101,71C237,----,departure,south,16L,1787.4,C,2019-12-21 23:11:38.798840,2019-12-21 23:13:36.798840
111,MLAT,2019-12-22 00:29:23.536696,2019.12.22 00:29:23.536696,69391,0,29,23,37.4673754,126.44917667,-68.0,----,83.523949,144.502194,4305,AAR102,1763,1058,885.5,541.0,48.5,-68.0,----,----,----,116,101,71BF32,----,departure,south,15L,2007.0000000000002,A,2019-12-22 00:27:43.798840,2019-12-22 00:29:46.274552
167,MLAT,2019-12-22 00:03:24.422584,2019.12.22 00:03:24.422584,7608,0,3,24,37.46136189,126.45451427,-76.0,----,89.890558,144.851327,4176,AAR132,204,1504,1357.5,-126.5,51.75,-73.5,----,----,----,116,101,71BF92,----,departure,south,15L,2812.7,A,2019-12-22 00:02:11.536696,2019-12-22 00:03:36.798840
101,MLAT,2019-12-22 00:46:00.798840,2019.12.22 00:46:00.798840,104634,0,46,0,37.46687651,126.44958436,-76.0,76,85.674529,144.501193,4312,AAR152,2760,1255,921.5,486.0,49.75,-69.75,----,----,----,116,101,71BF88,----,departure,south,15L,2072.2999999999997,C,2019-12-22 00:44:58.798840,2019-12-22 00:46:22.798840
20,MLAT,2019-12-22 00:37:49.274552,2019.12.22 00:37:49.274552,88407,0,37,49,37.46478438,126.45146191,-76.0,148,90.93576,144.736988,4315,AAR174,2269,1351,1088.0,253.5,52.5,-74.25,----,----,----,116,101,71C277,----,departure,south,15L,2352.6,C,2019-12-22 00:36:43.422584,2019-12-22 00:38:06.274552
1364,MLAT,2019-12-22 00:46:42.274552,2019.12.22 00:46:42.274552,106025,0,46,42,37.45765507,126.42907083,-76.0,93,86.851166,143.426969,7416,AAR303,2802,1937,-893.0,-537.5,51.75,-69.75,----,----,----,116,101,71C060,----,departure,south,16L,2063.6,C,2019-12-22 00:45:06.536696,2019-12-22 00:47:04.798840
63,MLAT,2019-12-22 01:01:11.274552,2019.12.22 01:01:11.274552,1597,1,1,11,37.45842218,126.42837882,-76.0,83,82.711849,144.09995,7442,AAR317,3671,745,-954.5,-452.5,48.5,-67.0,----,----,----,116,101,71BD15,----,departure,south,16L,1958.7,B,2019-12-22 00:59:27.323128,2019-12-22 01:01:36.798840
320,MLAT,2019-12-22 00:23:24.536696,2019.12.22 00:23:24.536696,55460,0,23,24,37.45834708,126.42844856,-76.0,----,85.560651,144.034169,7403,AAR327,1404,1308,-948.0,-460.5,50.25,-69.25,----,----,----,116,101,71C059,----,departure,south,16L,1969.1000000000001,C,2019-12-22 00:21:41.536696,2019-12-22 00:23:49.323128
94,MLAT,2019-12-22 00:05:15.274552,2019.12.22 00:05:15.274552,12014,0,5,15,37.45699525,126.42962873,-76.0,116,86.082083,144.694444,7423,AAR331,315,1289,-844.0,-610.5,49.75,-70.25,----,----,----,116,101,71C018,----,departure,south,16L,2151.9,C,2019-12-22 00:03:31.060984,2019-12-22 00:05:37.323128
1205,MLAT,2019-12-22 00:36:53.422584,2019.12.22 00:36:53.422584,86373,0,36,53,37.45716691,126.42948925,-76.0,----,87.913665,144.140333,7402,AAR351,2213,98,-856.0,-592.0,51.5,-71.25,----,----,----,116,101,71C257,----,departure,south,16L,2129.2,C,2019-12-22 00:35:32.323128,2019-12-22 00:37:15.798840
1316,MLAT,2019-12-22 00:42:39.060984,2019.12.22 00:42:39.060984,97929,0,42,39,37.45182931,126.43422604,-76.0,----,91.674697,145.443194,7425,AAR361,2559,1682,-437.0,-1184.5,52.0,-75.5,----,----,----,116,101,71BF54,----,departure,south,16L,2855.3,A,2019-12-22 00:40:44.012408,2019-12-22 00:42:51.798840
754,MLAT,2019-12-22 00:13:53.323128,2019.12.22 00:13:53.323128,32319,0,13,53,37.4525696,126.43357694,-76.0,85,92.508446,143.904323,7435,AAR369,833,1270,-495.0,-1102.5,54.5,-74.75,----,----,----,116,101,71BF41,----,departure,south,16L,2755.0,A,2019-12-22 00:12:33.536696,2019-12-22 00:14:06.798840
1375,MLAT,2019-12-22 01:12:25.012408,2019.12.22 01:12:25.012408,20734,1,12,25,37.45572925,126.43074989,-76.0,----,85.325846,144.540382,4131,AAR711,4345,878,-745.0,-751.5,49.5,-69.5,----,----,----,116,101,71BE25,----,departure,south,16L,2324.0,NOWGT,2019-12-22 01:10:55.536696,2019-12-22 01:12:46.798840
1050,MLAT,2019-12-22 00:19:35.274552,2019.12.22 00:19:35.274552,45983,0,19,35,37.45484948,126.43150628,-76.0,112,87.721862,145.449428,4157,AAR721,1175,10,-678.0,-849.0,49.75,-72.25,----,----,----,116,101,71BF94,----,departure,south,16L,2442.4,A,2019-12-22 00:18:26.536696,2019-12-22 00:19:53.798840
3573,MLAT,2019-12-22 01:15:14.536696,2019.12.22 01:15:14.536696,26847,1,15,14,37.45090663,126.43501997,-76.0,----,94.022604,146.056413,7430,AAR793,4514,1233,-367.0,-1286.5,52.5,-78.0,----,----,----,116,101,71BC23,----,departure,south,16L,2979.5,A,2019-12-22 01:13:17.798840,2019-12-22 01:15:25.798840
989,MLAT,2019-12-22 00:35:37.323128,2019.12.22 00:35:37.323128,83367,0,35,37,37.4650687,126.45119369,-76.0,140,91.525953,146.136309,4307,ASV103,2137,1386,1064.0,285.5,51.0,-76.0,----,----,----,116,101,71BF90,----,departure,south,15L,2313.8999999999996,C,2019-12-22 00:33:40.422584,2019-12-22 00:35:53.798840
107,MLAT,2019-12-22 00:10:29.536696,2019.12.22 00:10:29.536696,24220,0,10,29,37.45940924,126.42747223,-76.0,----,81.697996,145.09416,7426,CDG4620,629,253,-1034.5,-343.0,46.75,-67.0,----,----,----,116,101,780AE7,----,departure,south,16L,1822.8999999999999,C,2019-12-22 00:09:01.060984,2019-12-22 00:10:55.798840
1072,MLAT,2019-12-22 00:38:41.274552,2019.12.22 00:38:41.274552,90236,0,38,41,37.45724738,126.42940879,-76.0,89,84.6286,144.619728,4104,CPA421,2321,1209,-863.5,-583.0,49.0,-69.0,----,----,----,116,101,7801B4,----,departure,south,16L,2117.7999999999997,A,2019-12-22 00:36:59.798840,2019-12-22 00:39:04.798840
286,MLAT,2019-12-22 00:05:13.274552,2019.12.22 00:05:13.274552,11928,0,5,13,37.46729493,126.44927323,-76.0,95,89.482191,144.667016,4136,ESR601,313,783,894.0,532.5,51.75,-73.0,----,----,----,116,101,71C029,----,departure,south,15L,2018.6000000000001,C,2019-12-22 00:03:50.060984,2019-12-22 00:05:34.274552
1003,MLAT,2019-12-22 00:23:15.274552,2019.12.22 00:23:15.274552,55072,0,23,15,37.46978402,126.44700944,-76.0,95,74.820619,145.619655,4310,ESR611,1395,432,694.0,808.5,42.25,-61.75,----,----,----,116,101,71C375,----,departure,south,15L,1686.7,C,2019-12-22 00:22:25.274552,2019-12-22 00:23:43.323128
828,MLAT,2019-12-22 00:51:21.536696,2019.12.22 00:51:21.536696,114756,0,51,21,37.46909738,126.4475888,-76.0,----,80.448741,145.124672,4166,ESR641,3081,664,745.0,732.0,46.0,-66.0,----,----,----,116,101,71C053,----,departure,south,15L,1776.5,C,2019-12-22 00:50:16.012408,2019-12-22 00:51:47.798840
911,MLAT,2019-12-22 00:52:22.012408,2019.12.22 00:52:22.012408,116557,0,52,22,37.4589318,126.42784238,-76.0,----,83.975071,145.552972,7105,ESR931,3142,728,-1002.0,-395.5,47.5,-69.25,----,----,----,116,101,71C269,----,departure,south,16L,1885.1,C,2019-12-22 00:50:36.274552,2019-12-22 00:52:47.798840
1403,MLAT,2019-12-22 00:26:56.798840,2019.12.22 00:26:56.798840,63851,0,26,56,37.45835781,126.42836809,-76.0,142,79.834595,144.816897,4137,HVN415,1616,1384,-955.5,-459.5,46.0,-65.25,----,----,----,116,101,888129,----,departure,south,16L,1964.0,A,2019-12-22 00:25:29.536696,2019-12-22 00:27:21.323128
